"","PRICE","BUILD_YEAR","CBD_DIST","NEAREST_STN_DIST","NEAREST_SCH_DIST","Precio_M2_total","SEG_BUILD_YEAR","SEG_CBD_DIST","SEG_NEAREST_STN_DIST","SEG_NEAREST_SCH_DIST","SEG_Precio_M2_total","SEG_Precio"
"27697",690,2011,19,6.4,1.32261552753052,1181.50684931507,"2015>=","10-19","6-10","2-3","1001-2000","501-750"
"27698",785,1990,16.8,1.6,0.967020790993642,1070.94133697135,"2000","10-19","2-3","<=1","1001-2000","751-1000"
"27699",350,2000,35.4,3,0.161167363995156,776.053215077605,"2000","30-39","2-3","<=1","501-1000","<=500"
"27700",453,1990,26.2,1.9,1.68487698778394,1063.38028169014,"2000","20-29","2-3","2-3","1001-2000","<=500"
"27701",865,2003,26.9,2.4,2.1530662484494,1422.69736842105,"2010","20-29","2-3","2-3","1001-2000","751-1000"
"27702",965,1987,10.8,2.4,1.87734192690041,1378.57142857143,"2000","10-19","2-3","2-3","1001-2000","751-1000"
"27703",480,1990,11.1,1.5,1.20601081342352,1589.40397350993,"2000","10-19","2-3","2-3","1001-2000","<=500"
"27704",552.5,1975,12,1.4,2.03050988073486,745.614035087719,"80's","10-19","2-3","2-3","501-1000","501-750"
"27705",455,2007,40.1,4.3,1.97079616604761,930.470347648262,"2010","40-49","4-5","2-3","501-1000","<=500"
"27707",935,1980,38.5,4.4,1.81100252100648,1777.56653992395,"2000","30-39","4-5","2-3","1001-2000","751-1000"
"27708",1054,1969,10.2,0.961,0.719503567000973,1269.87951807229,"80's","10-19","<=1","<=1","1001-2000","1001-1500"
"27709",525,2012,24.1,4.9,2.9993247001952,954.545454545455,"2015>=","20-29","4-5","2-3","501-1000","501-750"
"27710",370,1990,24.6,2.9,2.78229031526071,1528.92561983471,"2000","20-29","2-3","2-3","1001-2000","<=500"
"27711",471,1985,18.2,3.6,1.35479680471025,588.75,"2000","10-19","4-5","2-3","501-1000","<=500"
"27712",215,1971,11.9,3,1.25608521134058,441.478439425051,"80's","10-19","2-3","2-3","2-500","<=500"
"27713",400,1990,8.7,0.376,0.297752054596759,750.46904315197,"2000","3-9","<=1","<=1","501-1000","<=500"
"27714",290,1973,12.3,4.8,0.447810418938219,419.075144508671,"80's","10-19","4-5","<=1","2-500","<=500"
"27715",640,1960,8.5,0.862,0.746392001364111,606.635071090047,"80's","3-9","<=1","<=1","501-1000","501-750"
"27716",375,2010,23,2.5,1.47687358450228,735.294117647059,"2010","20-29","2-3","2-3","501-1000","<=500"
"27717",365,1985,13.8,4.5,0.839160242829604,536.764705882353,"2000","10-19","4-5","<=1","501-1000","<=500"
"27718",1150,1954,4,3.9,1.13818986451465,1010.54481546573,"80's","3-9","4-5","2-3","1001-2000","1001-1500"
"27719",700,2008,30.3,7.3,3.50554861741608,140,"2010","30-39","6-10","4-5","2-500","501-750"
"27720",469,2006,32.6,1.3,0.51950451270755,981.171548117155,"2010","30-39","2-3","<=1","501-1000","<=500"
"27721",670,1980,6.4,2.9,1.1899252484339,888.594164456233,"2000","3-9","2-3","2-3","501-1000","501-750"
"27724",728,1983,16.6,2.4,0.901086138351955,1040,"2000","10-19","2-3","<=1","1001-2000","501-750"
"27726",560,1968,9.7,2.7,0.545688789389338,602.798708288482,"80's","3-9","2-3","<=1","501-1000","501-750"
"27728",845,1952,13.2,4.5,1.11947207871631,1663.38582677165,"80's","10-19","4-5","2-3","1001-2000","751-1000"
"27729",490,1995,16.3,4.9,0.904210072313757,647.291941875826,"2000","10-19","4-5","<=1","501-1000","<=500"
"27730",400,1978,14.3,2.3,2.23296117059616,1746.72489082969,"2000","10-19","2-3","2-3","1001-2000","<=500"
"27731",605,2004,23.5,1.3,1.31462150304466,1626.34408602151,"2010","20-29","2-3","2-3","1001-2000","501-750"
"27732",750,2010,17.7,7.9,1.52882223618756,74.9325606953742,"2010","10-19","6-10","2-3","2-500","501-750"
"27733",420,2000,12.2,1.7,0.820016090462767,587.412587412587,"2000","10-19","2-3","<=1","501-1000","<=500"
"27737",580,2006,14.1,5.3,3.22431072232919,963.455149501661,"2010","10-19","6-10","4-5","501-1000","501-750"
"27739",179,2015,26.2,2.2,0.780604442867024,493.112947658402,"2015>=","20-29","2-3","<=1","2-500","<=500"
"27740",850,1989,7.1,2.4,2.61369686707005,639.097744360902,"2000","3-9","2-3","2-3","501-1000","751-1000"
"27741",780,1990,28.2,1.9,3.35369996164029,1344.8275862069,"2000","20-29","2-3","4-5","1001-2000","751-1000"
"27743",965,2006,11.2,4.8,0.805807563958097,2198.17767653759,"2010","10-19","4-5","<=1","2001-5000","751-1000"
"27744",220,1978,38.5,0.245,1.16321133493782,322.108345534407,"2000","30-39","<=1","2-3","2-500","<=500"
"27745",620,2003,15.7,6.2,0.670077063311842,988.835725677831,"2010","10-19","6-10","<=1","501-1000","501-750"
"27746",582,1980,11.3,4.1,0.707988788526176,831.428571428571,"2000","10-19","4-5","<=1","501-1000","501-750"
"27748",430,2000,27.2,3.4,2.20759671666929,714.285714285714,"2000","20-29","4-5","2-3","501-1000","<=500"
"27749",510,1985,24.3,2.5,0.516317842153799,666.666666666667,"2000","20-29","2-3","<=1","501-1000","501-750"
"27751",512.999,1990,12,6.2,2.46533789838975,960.672284644195,"2000","10-19","6-10","2-3","501-1000","501-750"
"27753",410,2014,19.3,4.5,1.24911229208266,1250,"2015>=","10-19","4-5","2-3","1001-2000","<=500"
"27754",395,2011,35.9,2.6,0.72034539863562,1053.33333333333,"2015>=","30-39","2-3","<=1","1001-2000","<=500"
"27755",600,2008,23.8,4.5,2.52065842259636,941.915227629513,"2010","20-29","4-5","2-3","501-1000","501-750"
"27756",456,1985,34.1,4.5,0.348342320517462,512.359550561798,"2000","30-39","4-5","<=1","501-1000","<=500"
"27757",480,1989,17.4,3.6,2.3056260446637,604.534005037783,"2000","10-19","4-5","2-3","501-1000","<=500"
"27759",475,2006,21.1,4.4,1.14263434773087,803.722504230118,"2010","20-29","4-5","2-3","501-1000","<=500"
"27760",835,1989,14.5,1.9,0.907566487424561,953.196347031963,"2000","10-19","2-3","<=1","501-1000","751-1000"
"27761",507,2006,24.7,3.9,2.72033596545998,1041.06776180698,"2010","20-29","4-5","2-3","1001-2000","501-750"
"27763",255,1975,32.2,0.846,1.55266121271866,348.837209302326,"80's","30-39","<=1","2-3","2-500","<=500"
"27764",530,1955,5.4,1.5,1.67065306999753,772.594752186589,"80's","3-9","2-3","2-3","501-1000","501-750"
"27765",375,1963,32.4,2.8,0.604168801175136,383.435582822086,"80's","30-39","2-3","<=1","2-500","<=500"
"27766",399,2006,16.4,4.2,1.25106086222079,1409.89399293286,"2010","10-19","4-5","2-3","1001-2000","<=500"
"27767",450,1990,27.1,4.6,1.76500983194505,967.741935483871,"2000","20-29","4-5","2-3","501-1000","<=500"
"27768",250,1990,18.5,0.489,1.71275055018819,258.79917184265,"2000","10-19","<=1","2-3","2-500","<=500"
"27769",585,1990,14,7,2.19723666888908,707.376058041112,"2000","10-19","6-10","2-3","501-1000","501-750"
"27771",447,1975,12.4,2.7,1.80870503124327,619.113573407202,"80's","10-19","2-3","2-3","501-1000","<=500"
"27772",510,2011,15.5,5.3,0.315248417497328,1208.5308056872,"2015>=","10-19","6-10","<=1","1001-2000","501-750"
"27773",335,1990,17.5,2.8,1.52572405999303,458.904109589041,"2000","10-19","2-3","2-3","2-500","<=500"
"27774",500,1995,16.5,4.1,3.69544497911876,720.461095100865,"2000","10-19","4-5","4-5","501-1000","<=500"
"27775",513,1990,15.2,5,3.86734506581511,1230.21582733813,"2000","10-19","4-5","4-5","1001-2000","501-750"
"27777",870,2008,6.4,3.2,1.74648593858032,2004.60829493088,"2010","3-9","4-5","2-3","2001-5000","751-1000"
"27778",560,2013,34.1,8.6,1.06709121277235,823.529411764706,"2015>=","30-39","6-10","2-3","501-1000","501-750"
"27779",585,2011,21.8,2.9,2.05979151498307,1052.15827338129,"2015>=","20-29","2-3","2-3","1001-2000","501-750"
"27782",215,2010,24.3,0.43,0.242789879076484,10.2132915300936,"2010","20-29","<=1","<=1","2-500","<=500"
"27784",941,1985,24,9.8,1.69203555412473,46.5058811900761,"2000","20-29","6-10","2-3","2-500","751-1000"
"27785",395,1988,42.7,2.1,1.44493385671916,379.807692307692,"2000","40-49","2-3","2-3","2-500","<=500"
"27786",475,1974,12.8,0.879,1.27483405755513,665.266106442577,"80's","10-19","<=1","2-3","501-1000","<=500"
"27788",470,1971,12.9,0.867,1.21398370323232,642.07650273224,"80's","10-19","<=1","2-3","501-1000","<=500"
"27790",354,2010,17.1,2.1,1.61206824011831,335.545023696682,"2010","10-19","2-3","2-3","2-500","<=500"
"27791",585,2015,11.5,1.4,0.290598859776418,1332.57403189066,"2015>=","10-19","2-3","<=1","1001-2000","501-750"
"27793",735,1990,9.1,1.8,0.958111515367409,1381.57894736842,"2000","3-9","2-3","<=1","1001-2000","501-750"
"27794",467.5,2008,17.2,2.2,1.7156930037656,1062.5,"2010","10-19","2-3","2-3","1001-2000","<=500"
"27795",932.5,2000,7.5,1.6,1.00617959489977,1971.45877378436,"2000","3-9","2-3","2-3","1001-2000","751-1000"
"27796",260,2010,37.7,0.815,1.46558292432796,1368.42105263158,"2010","30-39","<=1","2-3","1001-2000","<=500"
"27798",477,2011,17.2,2.2,1.71976207168605,1084.09090909091,"2015>=","10-19","2-3","2-3","1001-2000","<=500"
"27799",460,2006,5.7,0.794,0.873218635548334,227.385071675729,"2010","3-9","<=1","<=1","2-500","<=500"
"27800",578,1990,9.1,2.3,2.18199598658149,714.462299134734,"2000","3-9","2-3","2-3","501-1000","501-750"
"27801",569,1980,9.6,4.1,1.36119634789945,554.58089668616,"2000","3-9","4-5","2-3","501-1000","501-750"
"27802",450,1998,26.6,0.689,1.18338619991452,748.752079866888,"2000","20-29","<=1","2-3","501-1000","<=500"
"27805",465,1993,18.3,3.7,0.758982786120241,572.660098522167,"2000","10-19","4-5","<=1","501-1000","<=500"
"27806",614,1990,23.7,4.5,2.56625534046267,985.553772070626,"2000","20-29","4-5","2-3","501-1000","501-750"
"27807",349,2013,29.5,5.8,0.737772093695527,1337.16475095785,"2015>=","20-29","6-10","<=1","1001-2000","<=500"
"27808",265,2002,31,1.6,1.51613651665981,435.855263157895,"2010","30-39","2-3","2-3","2-500","<=500"
"27809",311.5,2012,38.6,0.895,2.42117157966369,830.666666666667,"2015>=","30-39","<=1","2-3","501-1000","<=500"
"27810",775,2008,21,4,1.56810946604322,1366.8430335097,"2010","20-29","4-5","2-3","1001-2000","751-1000"
"27811",385,1968,17.8,3.1,1.24320564388806,528.846153846154,"80's","10-19","4-5","2-3","501-1000","<=500"
"27812",770,2002,9.2,7.2,0.167397580018351,1168.43702579666,"2010","3-9","6-10","<=1","1001-2000","751-1000"
"27814",645,2001,10,2.5,0.432364930075427,2201.36518771331,"2010","3-9","2-3","<=1","2001-5000","501-750"
"27816",685,1990,30.3,4.3,3.43819658950504,1670.73170731707,"2000","30-39","4-5","4-5","1001-2000","501-750"
"27817",492,2012,26.7,2.5,0.818064841584953,1025,"2015>=","20-29","2-3","<=1","1001-2000","<=500"
"27818",365,1977,12.2,6.4,0.842321080589283,519.203413940256,"2000","10-19","6-10","<=1","501-1000","<=500"
"27819",440,1995,28.6,1.6,3.25080235930697,899.795501022495,"2000","20-29","2-3","4-5","501-1000","<=500"
"27820",375,1976,12.7,5.6,1.04894563109836,541.907514450867,"2000","10-19","6-10","2-3","501-1000","<=500"
"27822",440,2000,26.5,0.799,1.0390812643934,687.5,"2000","20-29","<=1","2-3","501-1000","<=500"
"27823",1020,1990,8.7,2,0.990586383636812,2203.02375809935,"2000","3-9","2-3","<=1","2001-5000","1001-1500"
"27824",430,2006,32.9,1.4,0.760311293801924,713.101160862355,"2010","30-39","2-3","<=1","501-1000","<=500"
"27825",450,1985,24.2,2,1.01993011222058,604.838709677419,"2000","20-29","2-3","2-3","501-1000","<=500"
"27826",970,1960,13.4,4.7,1.2333988478779,1383.73751783167,"80's","10-19","4-5","2-3","1001-2000","751-1000"
"27827",316,1990,41,4.4,2.20458245432606,679.569892473118,"2000","40-49","4-5","2-3","501-1000","<=500"
"27828",520,1990,27.4,4.8,1.46001119539254,834.670947030498,"2000","20-29","4-5","2-3","501-1000","501-750"
"27829",405,2001,13.8,3.8,2.8809149164231,780.346820809249,"2010","10-19","4-5","2-3","501-1000","<=500"
"27831",300,2006,35.2,0.726,1.04251486844624,576.923076923077,"2010","30-39","<=1","2-3","501-1000","<=500"
"27832",715,2004,26.8,2.4,2.10400308091955,1702.38095238095,"2010","20-29","2-3","2-3","1001-2000","501-750"
"27834",1150,2006,6.8,1.5,0.975794006934217,2125.69316081331,"2010","3-9","2-3","<=1","2001-5000","1001-1500"
"27835",670,1994,19.7,7.4,3.4383750340622,965.417867435159,"2000","10-19","6-10","4-5","501-1000","501-750"
"27837",390,1989,21.4,3.6,0.596888281177295,573.529411764706,"2000","20-29","4-5","<=1","501-1000","<=500"
"27838",490,1978,17.6,1.7,0.709369618373284,718.475073313783,"2000","10-19","2-3","<=1","501-1000","<=500"
"27839",475,1990,31.2,1.7,0.662294960177874,1021.50537634409,"2000","30-39","2-3","<=1","1001-2000","<=500"
"27840",218,1976,39.7,1.4,0.993550602529077,311.428571428571,"2000","30-39","2-3","<=1","2-500","<=500"
"27841",422,1990,18.4,6.7,0.794043938640312,1116.40211640212,"2000","10-19","6-10","<=1","1001-2000","<=500"
"27842",509,1999,21.3,2.3,0.501946379438012,880.622837370242,"2000","20-29","2-3","<=1","501-1000","501-750"
"27843",645,2003,16.3,5.6,1.8350731873804,831.185567010309,"2010","10-19","6-10","2-3","501-1000","501-750"
"27844",572,1991,18.8,4.3,0.865097190932537,554.263565891473,"2000","10-19","4-5","<=1","501-1000","501-750"
"27845",385,1980,17.8,1.6,1.08811024668106,536.211699164345,"2000","10-19","2-3","2-3","501-1000","<=500"
"27846",499,2013,19.2,3.5,0.181830294390678,1604.50160771704,"2015>=","10-19","4-5","<=1","1001-2000","<=500"
"27847",647.5,1983,13.1,2.4,0.94140421702918,923.680456490728,"2000","10-19","2-3","<=1","501-1000","501-750"
"27848",404,1947,17.1,2.5,1.1237983734375,357.522123893805,"50's","10-19","2-3","2-3","2-500","<=500"
"27850",480,2006,15.2,6.4,0.994021028462522,1088.43537414966,"2010","10-19","6-10","<=1","1001-2000","<=500"
"27851",482.5,2006,32.7,1.5,0.355493146630863,801.495016611296,"2010","30-39","2-3","<=1","501-1000","<=500"
"27852",297.5,1980,22.2,7.8,3.29848019502941,10.1159508993845,"2000","20-29","6-10","4-5","2-500","<=500"
"27854",500,2005,16.1,3.4,1.34952302935573,702.247191011236,"2010","10-19","4-5","2-3","501-1000","<=500"
"27855",680,1984,14.1,1.3,1.1965358687598,871.794871794872,"2000","10-19","2-3","2-3","501-1000","501-750"
"27857",266.64,1988,17.5,3.2,1.39318672963087,383.103448275862,"2000","10-19","4-5","2-3","2-500","<=500"
"27859",1200,1996,19.8,8.3,2.68286137484766,53.9156220514894,"2000","10-19","6-10","2-3","2-500","1001-1500"
"27860",530,1992,13,9,0.763550642099997,717.185385656292,"2000","10-19","6-10","<=1","501-1000","501-750"
"27861",365,2008,24.2,2.9,2.49728175486491,1425.78125,"2010","20-29","2-3","2-3","1001-2000","<=500"
"27863",460,1986,13.6,9.7,1.2478736966902,625.850340136054,"2000","10-19","6-10","2-3","501-1000","<=500"
"27864",505,2014,30.9,7.3,2.7317187863818,841.666666666667,"2015>=","30-39","6-10","2-3","501-1000","501-750"
"27865",610,2001,16.4,4.9,0.849092539589544,824.324324324324,"2010","10-19","4-5","<=1","501-1000","501-750"
"27866",980,1952,4.1,2.9,1.56019858597968,1205.41205412054,"80's","3-9","2-3","2-3","1001-2000","751-1000"
"27867",920,1951,6.2,1.9,0.235860493697545,1171.97452229299,"80's","3-9","2-3","<=1","1001-2000","751-1000"
"27868",460,1986,14.1,4.5,1.08330328051915,653.409090909091,"2000","10-19","4-5","2-3","501-1000","<=500"
"27869",825,1970,13.3,4.4,1.2284695388005,1348.03921568627,"80's","10-19","4-5","2-3","1001-2000","751-1000"
"27870",420,1994,9.4,0.607,0.905930966098833,985.915492957746,"2000","3-9","<=1","<=1","501-1000","<=500"
"27871",306,1990,8.7,0.41,0.313414439554151,512.562814070352,"2000","3-9","<=1","<=1","501-1000","<=500"
"27872",455,1995,19.3,4.7,0.759245482962037,622.435020519836,"2000","10-19","4-5","<=1","501-1000","<=500"
"27873",165,2015,26.2,2.2,0.830168377907165,539.21568627451,"2015>=","20-29","2-3","<=1","501-1000","<=500"
"27874",315,2006,23.5,2.4,0.975415645472906,614.035087719298,"2010","20-29","2-3","<=1","501-1000","<=500"
"27876",330,1990,19.8,4.9,1.17329656804353,484.581497797357,"2000","10-19","4-5","2-3","2-500","<=500"
"27877",375,1993,26.3,1,0.719321801317378,387.396694214876,"2000","20-29","<=1","<=1","2-500","<=500"
"27880",782.5,1975,15.8,3.6,1.72804234137541,1076.34112792297,"80's","10-19","4-5","2-3","1001-2000","751-1000"
"27882",250,1990,14.7,2.1,1.59414751742156,741.839762611276,"2000","10-19","2-3","2-3","501-1000","<=500"
"27883",275,1992,33.2,2,0.202634253167175,442.122186495177,"2000","30-39","2-3","<=1","2-500","<=500"
"27884",356,2009,31.6,6.3,1.5199862693031,693.957115009747,"2010","30-39","6-10","2-3","501-1000","<=500"
"27885",740,2002,17.8,1.4,1.16547670742841,729.783037475345,"2010","10-19","2-3","2-3","501-1000","501-750"
"27886",515,2010,20.5,3.8,1.52597034997762,988.483685220729,"2010","20-29","4-5","2-3","501-1000","501-750"
"27887",575.111,1965,37.4,2.5,0.749895593694675,568.291501976285,"80's","30-39","2-3","<=1","501-1000","501-750"
"27888",1015,1965,8.4,2.5,0.5086424026263,1267.16604244694,"80's","3-9","2-3","<=1","1001-2000","1001-1500"
"27890",305,1989,12.7,4.5,1.70901720571465,859.154929577465,"2000","10-19","4-5","2-3","501-1000","<=500"
"27891",280,2014,39.1,0.815,2.79211630977154,856.269113149847,"2015>=","30-39","<=1","2-3","501-1000","<=500"
"27892",275,2016,24.3,4.3,2.29500913373562,592.672413793103,"2015>=","20-29","4-5","2-3","501-1000","<=500"
"27894",380,1998,9,5.5,2.11466007507312,947.630922693267,"2000","3-9","6-10","2-3","501-1000","<=500"
"27895",195,2003,19.3,6.9,3.49802283273517,19.3069306930693,"2010","10-19","6-10","4-5","2-500","<=500"
"27896",650,2010,15.5,5.2,0.264894141562617,1284.58498023715,"2010","10-19","6-10","<=1","1001-2000","501-750"
"27897",525,2002,20,10.5,1.27306318000829,820.3125,"2010","10-19","11-25","2-3","501-1000","501-750"
"27900",1150,1993,7.7,3.2,0.434906353541453,1367.41973840666,"2000","3-9","4-5","<=1","1001-2000","1001-1500"
"27903",526.4,1964,6.8,2.6,0.990961253228397,720.109439124487,"80's","3-9","2-3","<=1","501-1000","501-750"
"27904",510,2008,16,5.1,0.272844478852578,977.011494252874,"2010","10-19","6-10","<=1","501-1000","501-750"
"27906",197.5,1989,10.4,8.5,1.22509329152678,290.014684287812,"2000","10-19","6-10","2-3","2-500","<=500"
"27907",228,1970,22.7,1.2,1.11168845124688,326.18025751073,"80's","20-29","2-3","2-3","2-500","<=500"
"27908",520,1950,18.7,5.1,2.50624938015788,117.753623188406,"50's","10-19","6-10","2-3","2-500","501-750"
"27911",470,1977,19.5,6,2.1975787594792,232.32822540781,"2000","10-19","6-10","2-3","2-500","<=500"
"27913",471,2010,11.5,2.8,1.54302526763245,570.909090909091,"2010","10-19","2-3","2-3","501-1000","<=500"
"27915",735,1960,9.4,3.8,1.46232126374687,1587.47300215983,"80's","3-9","4-5","2-3","1001-2000","501-750"
"27919",375,2010,15.3,3.9,0.931855267561359,1651.98237885463,"2010","10-19","4-5","<=1","1001-2000","<=500"
"27920",670,2005,11,3.2,1.17080519504434,2018.07228915663,"2010","10-19","4-5","2-3","2001-5000","501-750"
"27921",385,1990,12.4,4.8,0.528610099370611,1093.75,"2000","10-19","4-5","<=1","1001-2000","<=500"
"27922",685,2011,4.4,0.231,0.414322130920935,1556.81818181818,"2015>=","3-9","<=1","<=1","1001-2000","501-750"
"27923",925,2009,14.9,2.3,0.796533421275689,1597.58203799655,"2010","10-19","2-3","<=1","1001-2000","751-1000"
"27925",615,1969,15.1,3.6,1.80381446093796,1366.66666666667,"80's","10-19","4-5","2-3","1001-2000","501-750"
"27926",675,1983,15,4.1,2.03923038793209,666.337611056269,"2000","10-19","4-5","2-3","501-1000","501-750"
"27927",336,2000,6.7,3.3,1.11020172879051,1577.46478873239,"2000","3-9","4-5","2-3","1001-2000","<=500"
"27928",655,1990,11.7,5.1,0.542996339628862,1182.31046931408,"2000","10-19","6-10","<=1","1001-2000","501-750"
"27929",302.5,1966,10.2,4.2,1.71480325928115,318.421052631579,"80's","10-19","4-5","2-3","2-500","<=500"
"27930",430,1986,21,0.769,1.34434802861428,592.28650137741,"2000","20-29","<=1","2-3","501-1000","<=500"
"27931",700,2007,12.1,1.7,1.41236622587446,937.081659973226,"2010","10-19","2-3","2-3","501-1000","501-750"
"27932",416,2003,12.7,4.8,1.86935956150193,764.705882352941,"2010","10-19","4-5","2-3","501-1000","<=500"
"27933",628,2002,19.8,3.6,0.830119269011178,948.640483383686,"2010","10-19","4-5","<=1","501-1000","501-750"
"27934",255,1973,12.7,4.9,0.600474117982151,566.666666666667,"80's","10-19","4-5","<=1","501-1000","<=500"
"27935",750,1995,20.1,8,3.86319536650816,1044.56824512535,"2000","20-29","6-10","4-5","1001-2000","501-750"
"27936",540,1970,12.3,1.6,1.18562435435319,675,"80's","10-19","2-3","2-3","501-1000","501-750"
"27937",325,1973,14.1,1.9,0.849412122273782,472.383720930233,"80's","10-19","2-3","<=1","2-500","<=500"
"27938",390,2015,21.9,2.3,2.17818630348295,1181.81818181818,"2015>=","20-29","2-3","2-3","1001-2000","<=500"
"27939",685,1993,32.1,2.8,1.11666006885483,870.393900889454,"2000","30-39","2-3","2-3","501-1000","501-750"
"27941",895,1949,4.6,3.6,0.973650983303355,1676.02996254682,"50's","3-9","4-5","<=1","1001-2000","751-1000"
"27944",446,2015,18.9,4.5,1.28944649783951,1452.76872964169,"2015>=","10-19","4-5","2-3","1001-2000","<=500"
"27945",590,1999,16.9,7.5,0.837288521299174,841.654778887304,"2000","10-19","6-10","<=1","501-1000","501-750"
"27946",359,2009,33.4,2.1,1.24592343131092,661.141804788214,"2010","30-39","2-3","2-3","501-1000","<=500"
"27948",515,1975,14.5,2.6,1.2402407157169,729.461756373938,"80's","10-19","2-3","2-3","501-1000","501-750"
"27949",417,2002,31.4,0.995,1.73227379230403,591.489361702128,"2010","30-39","<=1","2-3","501-1000","<=500"
"27952",482.5,1951,4.9,0.732,0.481725299547015,476.307996051333,"80's","3-9","<=1","<=1","2-500","<=500"
"27953",825,2003,10,0.754,1.86450560268081,1009.79192166463,"2010","3-9","<=1","2-3","1001-2000","751-1000"
"27955",580,2002,34.1,4.6,0.338779793491932,913.385826771654,"2010","30-39","4-5","<=1","501-1000","501-750"
"27956",580,1975,19.1,2.9,1.301453707638,843.023255813953,"80's","10-19","2-3","2-3","501-1000","501-750"
"27957",1015,2003,26.9,2.4,2.16908113595675,1669.40789473684,"2010","20-29","2-3","2-3","1001-2000","1001-1500"
"27959",290,1998,35.1,3.3,0.405668584503332,490.693739424704,"2000","30-39","4-5","<=1","2-500","<=500"
"27960",570,1973,12,1.4,2.02423447319478,781.893004115226,"80's","10-19","2-3","2-3","501-1000","501-750"
"27962",710,2003,4.2,0.621,2.00542310318579,1950.54945054945,"2010","3-9","<=1","2-3","1001-2000","501-750"
"27963",475,1957,18.1,6.8,2.61195098424262,389.663658736669,"80's","10-19","6-10","2-3","2-500","<=500"
"27964",925,1997,15.1,3.5,1.73202827797914,1943.27731092437,"2000","10-19","4-5","2-3","1001-2000","751-1000"
"27965",430,1979,40.9,3.1,0.805325664923921,561.357702349869,"2000","40-49","4-5","<=1","501-1000","<=500"
"27966",830,2005,31.5,5.6,2.03772885695533,21.1696890861326,"2010","30-39","6-10","2-3","2-500","751-1000"
"27967",635,2005,10.5,1.1,1.90305392055112,899.43342776204,"2010","10-19","2-3","2-3","501-1000","501-750"
"27968",500,2001,15.8,7.2,0.925631675104981,715.307582260372,"2010","10-19","6-10","<=1","501-1000","<=500"
"27969",320,1993,16.9,3.5,1.30944003747696,585.009140767825,"2000","10-19","4-5","2-3","501-1000","<=500"
"27970",690,1948,10.9,0.838,2.29002040415938,655.893536121673,"50's","10-19","<=1","2-3","501-1000","501-750"
"27971",725,1952,15.9,4.8,0.59731688519003,818.284424379233,"80's","10-19","4-5","<=1","501-1000","501-750"
"27972",537,2013,24.1,4.9,2.99155256760554,978.142076502732,"2015>=","20-29","4-5","2-3","501-1000","501-750"
"27974",620,2003,15.7,3.3,1.85831832125226,932.330827067669,"2010","10-19","4-5","2-3","501-1000","501-750"
"27975",661,1982,13.8,3.8,0.621611622966049,869.736842105263,"2000","10-19","4-5","<=1","501-1000","501-750"
"27976",490,2015,13.7,3.4,2.97798455486702,1206.89655172414,"2015>=","10-19","4-5","2-3","1001-2000","<=500"
"27978",485,2007,24.5,3,2.71936893926124,685.028248587571,"2010","20-29","2-3","2-3","501-1000","<=500"
"27980",870,1950,14.6,2.3,1.02166968470745,1531.69014084507,"50's","10-19","2-3","2-3","1001-2000","751-1000"
"27981",500,1990,20.3,2.4,1.39457234417367,705.218617771509,"2000","20-29","2-3","2-3","501-1000","<=500"
"27982",575,2003,20.9,6,3.12497381254442,634.657836644592,"2010","20-29","6-10","4-5","501-1000","501-750"
"27983",468,2006,21.2,4.6,1.21040866366193,812.5,"2010","20-29","4-5","2-3","501-1000","<=500"
"27984",405,1962,14.4,0.668,0.403282179965363,400.197628458498,"80's","10-19","<=1","<=1","2-500","<=500"
"27986",165,1997,18.9,7.1,3.03766052211057,15.9589902311636,"2000","10-19","6-10","4-5","2-500","<=500"
"27987",1090,1950,10.2,4.3,1.38034882518593,915.1973131822,"50's","10-19","4-5","2-3","501-1000","1001-1500"
"27988",280,1990,27,2.5,1.1036434971968,891.71974522293,"2000","20-29","2-3","2-3","501-1000","<=500"
"27989",550,1989,21.8,1.6,0.465769176517755,757.575757575758,"2000","20-29","2-3","<=1","501-1000","501-750"
"27990",330,1987,14.1,4.5,1.14008602371072,485.294117647059,"2000","10-19","4-5","2-3","2-500","<=500"
"27991",840,1974,20.1,6.2,2.42668090167953,23.5683622793973,"80's","20-29","6-10","2-3","2-500","751-1000"
"27992",812,2007,15.7,2.4,0.457752754917136,1845.45454545455,"2010","10-19","2-3","<=1","1001-2000","751-1000"
"27994",520,2004,3.8,2.1,0.763741100574304,796.324655436447,"2010","3-9","2-3","<=1","501-1000","501-750"
"27996",450,1990,6.4,1.1,1.18338352855301,1541.09589041096,"2000","3-9","2-3","2-3","1001-2000","<=500"
"27997",179,2015,26.2,2.2,0.788658910236297,493.112947658402,"2015>=","20-29","2-3","<=1","2-500","<=500"
"27998",560,1980,14.1,5.3,0.724899378325681,759.837177747626,"2000","10-19","6-10","<=1","501-1000","501-750"
"27999",960,2008,11.2,5,0.800283870908261,2091.50326797386,"2010","10-19","4-5","<=1","2001-5000","751-1000"
"28000",820,1970,22.5,3.3,2.03127844363074,37.6440343387045,"80's","20-29","4-5","2-3","2-500","751-1000"
"28001",634,1988,22.3,2.7,1.32321338219451,903.133903133903,"2000","20-29","2-3","2-3","501-1000","501-750"
"28003",570,2009,15.1,7.3,2.36313781522903,1133.20079522863,"2010","10-19","6-10","2-3","1001-2000","501-750"
"28005",736,2014,20.5,6.8,1.66297212661911,1896.90721649485,"2015>=","20-29","6-10","2-3","1001-2000","501-750"
